date,county,state,sid
2021/1/20,Smith,*,1064
2021/1/20,Stone,*,1065
2021/1/20,Sunflower,*,1066
2021/1/20,Tallahatchie,*,1067
2021/1/20,Tate,*,1068
2021/1/20,Tippah,*,1069
2021/1/20,Tishomingo,*,1070
2021/1/20,Tunica,*,1071
2021/1/20,Walthall,*,1072
2021/1/20,Yalobusha,*,1073
2021/1/20,Yazoo,*,1074
2021/1/20,Alamance,*,1075
2021/1/20,Alexander,*,1076
2021/1/20,Alleghany,*,1077
2021/1/20,Anson,*,1078
2021/1/20,Ashe,*,1079
2021/1/20,Avery,*,1080
2021/1/20,Beaufort,*,1081
2021/1/20,Bertie,*,1082
2021/1/20,Bladen,*,1083
2021/1/20,Brunswick,*,1084
2021/1/20,Buncombe,*,1085
2021/1/20,Cabarrus,*,1086
2021/1/20,Carteret,*,1087
2021/1/20,Caswell,*,1088
2021/1/20,Catawba,*,1089
2021/1/20,Chowan,*,1090
2021/1/20,Cleveland,*,1091
2021/1/20,Columbus,*,1092
2021/1/20,Craven,*,1093
2021/1/20,Currituck,*,1094
2021/1/20,Dare,*,1095
2021/1/20,Davidson,*,1096
2021/1/20,Davie,*,1097
2021/1/20,Duplin,*,1098
2021/1/20,Durham,*,1099
2021/1/20,Edgecombe,*,1100
2021/1/20,Gaston,*,1101
2021/1/20,Gates,*,1102
2021/1/20,Graham,*,1103
2021/1/20,Granville,*,1104
2021/1/20,Guilford,*,1105
2021/1/20,Halifax,*,1106
2021/1/20,Harnett,*,1107
2021/1/20,Haywood,*,1108
2021/1/20,Hertford,*,1109
2021/1/20,Hoke,*,1110
2021/1/20,Hyde,*,1111
2021/1/20,Iredell,*,1112
2021/1/20,Johnston,*,1113
2021/1/20,Lenoir,*,1114
2021/1/20,McDowell,*,1115
2021/1/20,Mecklenburg,*,1116
2021/1/20,Moore,*,1117
2021/1/20,Nash,*,1118
2021/1/20,New Hanover,*,1119
2021/1/20,Northampton,*,1120
2021/1/20,Onslow,*,1121
2021/1/20,Pamlico,*,1122
2021/1/20,Pasquotank,*,1123
2021/1/20,Pender,*,1124
2021/1/20,Perquimans,*,1125
2021/1/20,Person,*,1126
2021/1/20,Pitt,*,1127
2021/1/20,Robeson,*,1128
2021/1/20,Rockingham,*,1129
2021/1/20,Rutherford,*,1130
2021/1/20,Sampson,*,1131
2021/1/20,Scotland,*,1132
2021/1/20,Stanly,*,1133
2021/1/20,Stokes,*,1134
2021/1/20,Surry,*,1135
2021/1/20,Swain,*,1136
2021/1/20,Transylvania,*,1137
2021/1/20,Tyrrell,*,1138
2021/1/20,Vance,*,1139
2021/1/20,Wake,*,1140
2021/1/20,Watauga,*,1141
2021/1/20,Wilson,*,1142
2021/1/20,Yadkin,*,1143
2021/1/20,Yancey,*,1144
2021/1/20,Abbeville,*,1145
2021/1/20,Aiken,*,1146
2021/1/20,Allendale,*,1147
2021/1/20,Bamberg,*,1148
2021/1/20,Barnwell,*,1149
2021/1/20,Berkeley,*,1150
2021/1/20,Charleston,*,1151
2021/1/20,Chester,*,1152
2021/1/20,Chesterfield,*,1153
2021/1/20,Clarendon,*,1154
2021/1/20,Colleton,*,1155
2021/1/20,Darlington,*,1156
2021/1/20,Dillon,*,1157
2021/1/20,Edgefield,*,1158
2021/1/20,Fairfield,*,1159
2021/1/20,Florence,*,1160
2021/1/20,Georgetown,*,1161
2021/1/20,Greenville,*,1162
2021/1/20,Greenwood,*,1163
2021/1/20,Hampton,*,1164
2021/1/20,Horry,*,1165
2021/1/20,Kershaw,*,1166
2021/1/20,Lancaster,*,1167
2021/1/20,Lexington,*,1168
2021/1/20,Marlboro,*,1169
2021/1/20,McCormick,*,1170
2021/1/20,Newberry,*,1171
2021/1/20,Orangeburg,*,1172
2021/1/20,Richland,*,1173
2021/1/20,Saluda,*,1174
2021/1/20,Spartanburg,*,1175
2021/1/20,Williamsburg,*,1176
2021/1/20,York,*,1177
2021/1/20,Bedford,*,1178
2021/1/20,Bledsoe,*,1179
2021/1/20,Bradley,*,1180
2021/1/20,Cannon,*,1181
2021/1/20,Cheatham,*,1182
2021/1/20,Cocke,*,1183
2021/1/20,Crockett,*,1184
2021/1/20,Dickson,*,1185
2021/1/20,Dyer,*,1186
2021/1/20,Fentress,*,1187
2021/1/20,Gibson,*,1188
2021/1/20,Giles,*,1189
2021/1/20,Grainger,*,1190
2021/1/20,Grundy,*,1191
2021/1/20,Hamblen,*,1192
2021/1/20,Hardeman,*,1193
2021/1/20,Hawkins,*,1194
2021/1/20,Loudon,*,1195
2021/1/20,Maury,*,1196
2021/1/20,McMinn,*,1197
2021/1/20,McNairy,*,1198
2021/1/20,Meigs,*,1199
2021/1/20,Obion,*,1200
2021/1/20,Overton,*,1201
2021/1/20,Pickett,*,1202
2021/1/20,Rhea,*,1203
2021/1/20,Roane,*,1204
2021/1/20,Sequatchie,*,1205
2021/1/20,Sevier,*,1206
2021/1/20,Sullivan,*,1207
2021/1/20,Sumner,*,1208
2021/1/20,Tipton,*,1209
2021/1/20,Trousdale,*,1210
2021/1/20,Unicoi,*,1211
2021/1/20,Van Buren,*,1212
2021/1/20,Weakley,*,1213
2021/1/20,Williamson,*,1214
2021/1/20,Accomack,*,1215
2021/1/20,Albemarle,*,1216
2021/1/20,Alexandria city,*,1217
2021/1/20,Amelia,*,1218
2021/1/20,Amherst,*,1219
2021/1/20,Appomattox,*,1220
2021/1/20,Arlington,*,1221
2021/1/20,Augusta,*,1222
2021/1/20,Bland,*,1223
2021/1/20,Botetourt,*,1224
2021/1/20,Bristol city,*,1225
2021/1/20,Buchanan,*,1226
2021/1/20,Buckingham,*,1227
2021/1/20,Buena Vista city,*,1228
2021/1/20,Charles City,*,1229
2021/1/20,Charlottesville city,*,1230
2021/1/20,Chesapeake city,*,1231
2021/1/20,Colonial Heights city,*,1232
2021/1/20,Covington city,*,1233
2021/1/20,Craig,*,1234
2021/1/20,Culpeper,*,1235
2021/1/20,Danville city,*,1236
2021/1/20,Dickenson,*,1237
2021/1/20,Dinwiddie,*,1238
2021/1/20,Emporia city,*,1239
2021/1/20,Essex,*,1240
2021/1/20,Fairfax,*,1241
2021/1/20,Fairfax city,*,1242
2021/1/20,Falls Church city,*,1243
2021/1/20,Fauquier,*,1244
2021/1/20,Fluvanna,*,1245
2021/1/20,Franklin city,*,1246
2021/1/20,Fredericksburg city,*,1247
2021/1/20,Galax city,*,1248
2021/1/20,Gloucester,*,1249
2021/1/20,Goochland,*,1250
2021/1/20,Greensville,*,1251
2021/1/20,Hampton city,*,1252
2021/1/20,Hanover,*,1253
2021/1/20,Harrisonburg city,*,1254
2021/1/20,Henrico,*,1255
2021/1/20,Highland,*,1256
2021/1/20,Hopewell city,*,1257
2021/1/20,Isle of Wight,*,1258
2021/1/20,James City,*,1259
2021/1/20,King George,*,1260
2021/1/20,King William,*,1261
2021/1/20,King and Queen,*,1262
2021/1/20,Lexington city,*,1263
2021/1/20,Loudoun,*,1264
2021/1/20,Louisa,*,1265
2021/1/20,Lunenburg,*,1266
2021/1/20,Lynchburg city,*,1267
2021/1/20,Manassas Park city,*,1268
2021/1/20,Manassas city,*,1269
2021/1/20,Martinsville city,*,1270
2021/1/20,Mathews,*,1271
2021/1/20,Middlesex,*,1272
2021/1/20,New Kent,*,1273
2021/1/20,Newport News city,*,1274
2021/1/20,Norfolk city,*,1275
2021/1/20,Northumberland,*,1276
2021/1/20,Norton city,*,1277
2021/1/20,Nottoway,*,1278
2021/1/20,Page,*,1279
2021/1/20,Patrick,*,1280
2021/1/20,Petersburg city,*,1281
2021/1/20,Pittsylvania,*,1282
2021/1/20,Poquoson city,*,1283
2021/1/20,Portsmouth city,*,1284
2021/1/20,Powhatan,*,1285
2021/1/20,Prince Edward,*,1286
2021/1/20,Prince George,*,1287
2021/1/20,Prince William,*,1288
2021/1/20,Radford city,*,1289
2021/1/20,Rappahannock,*,1290
2021/1/20,Richmond city,*,1291
2021/1/20,Roanoke,*,1292
2021/1/20,Roanoke city,*,1293
2021/1/20,Rockbridge,*,1294
2021/1/20,Salem city,*,1295
2021/1/20,Shenandoah,*,1296
2021/1/20,Smyth,*,1297
2021/1/20,Southampton,*,1298
2021/1/20,Spotsylvania,*,1299
2021/1/20,Stafford,*,1300
2021/1/20,Staunton city,*,1301
2021/1/20,Suffolk city,*,1302
2021/1/20,Tazewell,*,1303
2021/1/20,Virginia Beach city,*,1304
2021/1/20,Waynesboro city,*,1305
2021/1/20,Westmoreland,*,1306
2021/1/20,Williamsburg city,*,1307
2021/1/20,Winchester city,*,1308
2021/1/20,Wise,*,1309
2021/1/20,Wythe,*,1310
2021/1/20,Braxton,*,1311
2021/1/20,Brooke,*,1312
2021/1/20,Cabell,*,1313
2021/1/20,Doddridge,*,1314
2021/1/20,Greenbrier,*,1315
2021/1/20,Hampshire,*,1316
2021/1/20,Hardy,*,1317
2021/1/20,Kanawha,*,1318
2021/1/20,Mineral,*,1319
2021/1/20,Mingo,*,1320
2021/1/20,Monongalia,*,1321
2021/1/20,Pleasants,*,1322
2021/1/20,Pocahontas,*,1323
2021/1/20,Preston,*,1324
2021/1/20,Raleigh,*,1325
2021/1/20,Ritchie,*,1326
2021/1/20,Summers,*,1327
2021/1/20,Tucker,*,1328
2021/1/20,Tyler,*,1329
2021/1/20,Upshur,*,1330
2021/1/20,Wetzel,*,1331
2021/1/20,Wirt,*,1332
2021/1/20,Wood,*,1333
2021/1/20,Wyoming,*,1334
2021/1/21,Autauga,*,1335
2021/1/21,Baldwin,*,1336
2021/1/21,Barbour,*,1337
2021/1/21,Bibb,*,1338
2021/1/21,Blount,*,1339
2021/1/21,Bullock,*,1340
2021/1/21,Butler,*,1341
2021/1/21,Calhoun,*,1342
2021/1/21,Chambers,*,1343
2021/1/21,Cherokee,*,1344
2021/1/21,Chilton,*,1345
2021/1/21,Choctaw,*,1346
2021/1/21,Clarke,*,1347
2021/1/21,Clay,*,1348
2021/1/21,Cleburne,*,1349
2021/1/21,Coffee,*,1350
2021/1/21,Colbert,*,1351
2021/1/21,Conecuh,*,1352
2021/1/21,Coosa,*,1353
2021/1/21,Covington,*,1354
2021/1/21,Crenshaw,*,1355
2021/1/21,Cullman,*,1356
2021/1/21,Dale,*,1357
2021/1/21,Dallas,*,1358
2021/1/21,DeKalb,*,1359
2021/1/21,Elmore,*,1360
2021/1/21,Escambia,*,1361
2021/1/21,Etowah,*,1362
2021/1/21,Fayette,*,1363
2021/1/21,Franklin,*,1364
2021/1/21,Geneva,*,1365
2021/1/21,Greene,*,1366
2021/1/21,Hale,*,1367
2021/1/21,Henry,*,1368
2021/1/21,Houston,*,1369
2021/1/21,Jackson,*,1370
2021/1/21,Jefferson,*,1371
2021/1/21,Lamar,*,1372
2021/1/21,Lauderdale,*,1373
2021/1/21,Lawrence,*,1374
2021/1/21,Lee,*,1375
2021/1/21,Limestone,*,1376
2021/1/21,Lowndes,*,1377
2021/1/21,Macon,*,1378
2021/1/21,Madison,*,1379
2021/1/21,Marengo,*,1380
2021/1/21,Marion,*,1381
2021/1/21,Marshall,*,1382
2021/1/21,Mobile,*,1383
2021/1/21,Monroe,*,1384
2021/1/21,Montgomery,*,1385
2021/1/21,Morgan,*,1386
2021/1/21,Perry,*,1387
2021/1/21,Pickens,*,1388
2021/1/21,Pike,*,1389
2021/1/21,Randolph,*,1390
2021/1/21,Russell,*,1391
2021/1/21,Shelby,*,1392
2021/1/21,St. Clair,*,1393
2021/1/21,Sumter,*,1394
2021/1/21,Talladega,*,1395
2021/1/21,Tallapoosa,*,1396
2021/1/21,Tuscaloosa,*,1397
2021/1/21,Walker,*,1398
2021/1/21,Washington,*,1399
2021/1/21,Wilcox,*,1400
2021/1/21,Winston,*,1401
2021/1/21,Kent,*,1402
2021/1/21,New Castle,*,1403
2021/1/21,Sussex,*,1404
2021/1/21,Unknown,*,1405
2021/1/21,Alachua,*,1406
2021/1/21,Baker,*,1407
2021/1/21,Bay,*,1408
2021/1/21,Bradford,*,1409
2021/1/21,Brevard,*,1410
2021/1/21,Broward,*,1411
2021/1/21,Charlotte,*,1412
2021/1/21,Citrus,*,1413
2021/1/21,Collier,*,1414
2021/1/21,Columbia,*,1415
2021/1/21,DeSoto,*,1416
2021/1/21,Dixie,*,1417
2021/1/21,Duval,*,1418
2021/1/21,Flagler,*,1419
2021/1/21,Gadsden,*,1420
2021/1/21,Gilchrist,*,1421
2021/1/21,Glades,*,1422
2021/1/21,Gulf,*,1423
2021/1/21,Hamilton,*,1424
2021/1/21,Hardee,*,1425
2021/1/21,Hendry,*,1426
2021/1/21,Hernando,*,1427
2021/1/21,Highlands,*,1428
2021/1/21,Hillsborough,*,1429
2021/1/21,Holmes,*,1430
2021/1/21,Indian River,*,1431
2021/1/21,Lafayette,*,1432
2021/1/21,Lake,*,1433
2021/1/21,Leon,*,1434
2021/1/21,Levy,*,1435
2021/1/21,Liberty,*,1436
2021/1/21,Manatee,*,1437
2021/1/21,Martin,*,1438
2021/1/21,Miami-Dade,*,1439
2021/1/21,Nassau,*,1440
2021/1/21,Okaloosa,*,1441
2021/1/21,Okeechobee,*,1442
2021/1/21,Orange,*,1443
2021/1/21,Osceola,*,1444
2021/1/21,Palm Beach,*,1445
2021/1/21,Pasco,*,1446
2021/1/21,Pinellas,*,1447
2021/1/21,Polk,*,1448
2021/1/21,Putnam,*,1449
2021/1/21,Santa Rosa,*,1450
2021/1/21,Sarasota,*,1451
2021/1/21,Seminole,*,1452
2021/1/21,St. Johns,*,1453
2021/1/21,St. Lucie,*,1454
2021/1/21,Suwannee,*,1455
2021/1/21,Taylor,*,1456
2021/1/21,Union,*,1457
2021/1/21,Volusia,*,1458
2021/1/21,Wakulla,*,1459
2021/1/21,Walton,*,1460
2021/1/21,Appling,*,1461
2021/1/21,Atkinson,*,1462
2021/1/21,Bacon,*,1463
2021/1/21,Banks,*,1464
2021/1/21,Barrow,*,1465
2021/1/21,Bartow,*,1466
2021/1/21,Ben Hill,*,1467
2021/1/21,Berrien,*,1468
2021/1/21,Bleckley,*,1469
2021/1/21,Brantley,*,1470
2021/1/21,Brooks,*,1471
2021/1/21,Bryan,*,1472
2021/1/21,Bulloch,*,1473
2021/1/21,Burke,*,1474
2021/1/21,Butts,*,1475
2021/1/21,Camden,*,1476
2021/1/21,Candler,*,1477
2021/1/21,Carroll,*,1478
2021/1/21,Catoosa,*,1479
2021/1/21,Charlton,*,1480
2021/1/21,Chatham,*,1481
2021/1/21,Chattahoochee,*,1482
2021/1/21,Chattooga,*,1483
2021/1/21,Clayton,*,1484
2021/1/21,Clinch,*,1485
2021/1/21,Cobb,*,1486
2021/1/21,Colquitt,*,1487
2021/1/21,Cook,*,1488
2021/1/21,Coweta,*,1489
2021/1/21,Crawford,*,1490
2021/1/21,Crisp,*,1491
2021/1/21,Dade,*,1492
2021/1/21,Dawson,*,1493
2021/1/21,Decatur,*,1494
2021/1/21,Dodge,*,1495
2021/1/21,Dooly,*,1496
2021/1/21,Dougherty,*,1497
2021/1/21,Douglas,*,1498
2021/1/21,Early,*,1499
2021/1/21,Echols,*,1500
2021/1/21,Effingham,*,1501
2021/1/21,Elbert,*,1502
2021/1/21,Emanuel,*,1503
2021/1/21,Evans,*,1504
2021/1/21,Fannin,*,1505
2021/1/21,Floyd,*,1506
2021/1/21,Forsyth,*,1507
2021/1/21,Fulton,*,1508
2021/1/21,Gilmer,*,1509
2021/1/21,Glascock,*,1510
2021/1/21,Glynn,*,1511
2021/1/21,Gordon,*,1512
2021/1/21,Grady,*,1513
2021/1/21,Gwinnett,*,1514
2021/1/21,Habersham,*,1515
2021/1/21,Hall,*,1516
2021/1/21,Hancock,*,1517
2021/1/21,Haralson,*,1518
2021/1/21,Harris,*,1519
2021/1/21,Hart,*,1520
2021/1/21,Heard,*,1521
2021/1/21,Irwin,*,1522
2021/1/21,Jasper,*,1523
2021/1/21,Jeff Davis,*,1524
2021/1/21,Jenkins,*,1525
2021/1/21,Johnson,*,1526
2021/1/21,Jones,*,1527
2021/1/21,Lanier,*,1528
2021/1/21,Laurens,*,1529
2021/1/21,Lincoln,*,1530
2021/1/21,Long,*,1531
2021/1/21,Lumpkin,*,1532
2021/1/21,McDuffie,*,1533
2021/1/21,McIntosh,*,1534
2021/1/21,Meriwether,*,1535
2021/1/21,Miller,*,1536
2021/1/21,Mitchell,*,1537
2021/1/21,Murray,*,1538
2021/1/21,Muscogee,*,1539
2021/1/21,Newton,*,1540
2021/1/21,Oconee,*,1541
2021/1/21,Oglethorpe,*,1542
2021/1/21,Paulding,*,1543
2021/1/21,Peach,*,1544
2021/1/21,Pierce,*,1545
2021/1/21,Pulaski,*,1546
2021/1/21,Quitman,*,1547
2021/1/21,Rabun,*,1548
2021/1/21,Richmond,*,1549
2021/1/21,Rockdale,*,1550
2021/1/21,Schley,*,1551
2021/1/21,Screven,*,1552
2021/1/21,Spalding,*,1553
2021/1/21,Stephens,*,1554
2021/1/21,Stewart,*,1555
2021/1/21,Talbot,*,1556
2021/1/21,Taliaferro,*,1557
2021/1/21,Tattnall,*,1558
2021/1/21,Telfair,*,1559
2021/1/21,Terrell,*,1560
2021/1/21,Thomas,*,1561
2021/1/21,Tift,*,1562
2021/1/21,Toombs,*,1563
2021/1/21,Towns,*,1564
2021/1/21,Treutlen,*,1565
2021/1/21,Troup,*,1566
2021/1/21,Turner,*,1567
2021/1/21,Twiggs,*,1568
2021/1/21,Upson,*,1569
2021/1/21,Ware,*,1570
2021/1/21,Warren,*,1571
2021/1/21,Wayne,*,1572
2021/1/21,Webster,*,1573
2021/1/21,Wheeler,*,1574
2021/1/21,White,*,1575
2021/1/21,Whitfield,*,1576
2021/1/21,Wilkes,*,1577
2021/1/21,Wilkinson,*,1578
2021/1/21,Worth,*,1579
2021/1/21,Adair,*,1580
2021/1/21,Allen,*,1581
2021/1/21,Anderson,*,1582
2021/1/21,Ballard,*,1583
2021/1/21,Barren,*,1584
2021/1/21,Bath,*,1585
2021/1/21,Bell,*,1586
2021/1/21,Boone,*,1587
2021/1/21,Bourbon,*,1588
2021/1/21,Boyd,*,1589
2021/1/21,Boyle,*,1590
2021/1/21,Bracken,*,1591
2021/1/21,Breathitt,*,1592
2021/1/21,Breckinridge,*,1593
2021/1/21,Bullitt,*,1594
2021/1/21,Caldwell,*,1595
2021/1/21,Calloway,*,1596
2021/1/21,Campbell,*,1597
2021/1/21,Carlisle,*,1598
2021/1/21,Carter,*,1599
2021/1/21,Casey,*,1600
2021/1/21,Christian,*,1601
2021/1/21,Clark,*,1602
2021/1/21,Clinton,*,1603
2021/1/21,Crittenden,*,1604
2021/1/21,Cumberland,*,1605
2021/1/21,Daviess,*,1606
2021/1/21,Edmonson,*,1607
2021/1/21,Elliott,*,1608
2021/1/21,Estill,*,1609
2021/1/21,Fleming,*,1610
2021/1/21,Gallatin,*,1611
2021/1/21,Garrard,*,1612
2021/1/21,Grant,*,1613
2021/1/21,Graves,*,1614
2021/1/21,Grayson,*,1615
2021/1/21,Green,*,1616
2021/1/21,Greenup,*,1617
2021/1/21,Hardin,*,1618
2021/1/21,Harlan,*,1619
2021/1/21,Harrison,*,1620
2021/1/21,Henderson,*,1621
2021/1/21,Hickman,*,1622
2021/1/21,Hopkins,*,1623
2021/1/21,Jessamine,*,1624
2021/1/21,Kenton,*,1625
2021/1/21,Knott,*,1626
2021/1/21,Knox,*,1627
2021/1/21,Larue,*,1628
2021/1/21,Laurel,*,1629
2021/1/21,Leslie,*,1630
2021/1/21,Letcher,*,1631
2021/1/21,Lewis,*,1632
2021/1/21,Livingston,*,1633
2021/1/21,Logan,*,1634
2021/1/21,Lyon,*,1635
2021/1/21,Magoffin,*,1636
2021/1/21,Mason,*,1637
2021/1/21,McCracken,*,1638
2021/1/21,McCreary,*,1639
2021/1/21,McLean,*,1640
2021/1/21,Meade,*,1641
2021/1/21,Menifee,*,1642
2021/1/21,Mercer,*,1643
2021/1/21,Metcalfe,*,1644
2021/1/21,Muhlenberg,*,1645
2021/1/21,Nelson,*,1646
2021/1/21,Nicholas,*,1647
2021/1/21,Ohio,*,1648
2021/1/21,Oldham,*,1649
2021/1/21,Owen,*,1650
2021/1/21,Owsley,*,1651
2021/1/21,Pendleton,*,1652
2021/1/21,Powell,*,1653
2021/1/21,Robertson,*,1654
2021/1/21,Rockcastle,*,1655
2021/1/21,Rowan,*,1656
2021/1/21,Scott,*,1657
2021/1/21,Simpson,*,1658
2021/1/21,Spencer,*,1659
2021/1/21,Todd,*,1660
2021/1/21,Trigg,*,1661
2021/1/21,Trimble,*,1662
2021/1/21,Whitley,*,1663
2021/1/21,Wolfe,*,1664
2021/1/21,Woodford,*,1665
2021/1/21,Allegany,*,1666
2021/1/21,Anne Arundel,*,1667
2021/1/21,Baltimore,*,1668
2021/1/21,Baltimore city,*,1669
2021/1/21,Calvert,*,1670
2021/1/21,Caroline,*,1671
2021/1/21,Cecil,*,1672
2021/1/21,Charles,*,1673
2021/1/21,Dorchester,*,1674
2021/1/21,Frederick,*,1675
2021/1/21,Garrett,*,1676
2021/1/21,Harford,*,1677
2021/1/21,Howard,*,1678
2021/1/21,Prince Georges,*,1679
2021/1/21,Queen Annes,*,1680
2021/1/21,Somerset,*,1681
2021/1/21,St. Marys,*,1682
2021/1/21,Wicomico,*,1683
2021/1/21,Worcester,*,1684
2021/1/21,Adams,*,1685
2021/1/21,Alcorn,*,1686
2021/1/21,Amite,*,1687
2021/1/21,Attala,*,1688
2021/1/21,Benton,*,1689
2021/1/21,Bolivar,*,1690
2021/1/21,Chickasaw,*,1691
2021/1/21,Claiborne,*,1692
2021/1/21,Coahoma,*,1693
2021/1/21,Copiah,*,1694
2021/1/21,Forrest,*,1695
2021/1/21,George,*,1696
2021/1/21,Grenada,*,1697
2021/1/21,Hinds,*,1698
2021/1/21,Humphreys,*,1699
2021/1/21,Issaquena,*,1700
2021/1/21,Itawamba,*,1701
2021/1/21,Jefferson Davis,*,1702
2021/1/21,Kemper,*,1703
2021/1/21,Leake,*,1704
2021/1/21,Leflore,*,1705
2021/1/21,Neshoba,*,1706
2021/1/21,Noxubee,*,1707
2021/1/21,Oktibbeha,*,1708
2021/1/21,Panola,*,1709
2021/1/21,Pearl River,*,1710
2021/1/21,Pontotoc,*,1711
2021/1/21,Prentiss,*,1712
2021/1/21,Rankin,*,1713
2021/1/21,Sharkey,*,1714
2021/1/21,Smith,*,1715
2021/1/21,Stone,*,1716
2021/1/21,Sunflower,*,1717
2021/1/21,Tallahatchie,*,1718
2021/1/21,Tate,*,1719
2021/1/21,Tippah,*,1720
2021/1/21,Tishomingo,*,1721
2021/1/21,Tunica,*,1722
2021/1/21,Walthall,*,1723
2021/1/21,Yalobusha,*,1724
2021/1/21,Yazoo,*,1725
2021/1/21,Alamance,*,1726
2021/1/21,Alexander,*,1727
2021/1/21,Alleghany,*,1728
2021/1/21,Anson,*,1729
2021/1/21,Ashe,*,1730
2021/1/21,Avery,*,1731
2021/1/21,Beaufort,*,1732
2021/1/21,Bertie,*,1733
2021/1/21,Bladen,*,1734
2021/1/21,Brunswick,*,1735
2021/1/21,Buncombe,*,1736
2021/1/21,Cabarrus,*,1737
2021/1/21,Carteret,*,1738
2021/1/21,Caswell,*,1739
2021/1/21,Catawba,*,1740
2021/1/21,Chowan,*,1741
2021/1/21,Cleveland,*,1742
2021/1/21,Columbus,*,1743
2021/1/21,Craven,*,1744
2021/1/21,Currituck,*,1745
2021/1/21,Dare,*,1746
2021/1/21,Davidson,*,1747
2021/1/21,Davie,*,1748
2021/1/21,Duplin,*,1749
2021/1/21,Durham,*,1750
2021/1/21,Edgecombe,*,1751
2021/1/21,Gaston,*,1752
2021/1/21,Gates,*,1753
2021/1/21,Graham,*,1754
2021/1/21,Granville,*,1755
2021/1/21,Guilford,*,1756
2021/1/21,Halifax,*,1757
2021/1/21,Harnett,*,1758
2021/1/21,Haywood,*,1759
2021/1/21,Hertford,*,1760
2021/1/21,Hoke,*,1761
2021/1/21,Hyde,*,1762
2021/1/21,Iredell,*,1763
2021/1/21,Johnston,*,1764
2021/1/21,Lenoir,*,1765
2021/1/21,McDowell,*,1766
2021/1/21,Mecklenburg,*,1767
2021/1/21,Moore,*,1768
2021/1/21,Nash,*,1769
2021/1/21,New Hanover,*,1770
2021/1/21,Northampton,*,1771
2021/1/21,Onslow,*,1772
2021/1/21,Pamlico,*,1773
2021/1/21,Pasquotank,*,1774
2021/1/21,Pender,*,1775
2021/1/21,Perquimans,*,1776
2021/1/21,Person,*,1777
2021/1/21,Pitt,*,1778
2021/1/21,Robeson,*,1779
2021/1/21,Rockingham,*,1780
2021/1/21,Rutherford,*,1781
2021/1/21,Sampson,*,1782
2021/1/21,Scotland,*,1783
2021/1/21,Stanly,*,1784
2021/1/21,Stokes,*,1785
2021/1/21,Surry,*,1786
2021/1/21,Swain,*,1787
2021/1/21,Transylvania,*,1788
2021/1/21,Tyrrell,*,1789
2021/1/21,Vance,*,1790
2021/1/21,Wake,*,1791
2021/1/21,Watauga,*,1792
2021/1/21,Wilson,*,1793
2021/1/21,Yadkin,*,1794
2021/1/21,Yancey,*,1795
2021/1/21,Abbeville,*,1796
2021/1/21,Aiken,*,1797
2021/1/21,Allendale,*,1798
2021/1/21,Bamberg,*,1799
2021/1/21,Barnwell,*,1800
2021/1/21,Berkeley,*,1801
2021/1/21,Charleston,*,1802
2021/1/21,Chester,*,1803
2021/1/21,Chesterfield,*,1804
2021/1/21,Clarendon,*,1805
2021/1/21,Colleton,*,1806
2021/1/21,Darlington,*,1807
2021/1/21,Dillon,*,1808
2021/1/21,Edgefield,*,1809
2021/1/21,Fairfield,*,1810
2021/1/21,Florence,*,1811
2021/1/21,Georgetown,*,1812
2021/1/21,Greenville,*,1813
2021/1/21,Greenwood,*,1814
2021/1/21,Hampton,*,1815
2021/1/21,Horry,*,1816
2021/1/21,Kershaw,*,1817
2021/1/21,Lancaster,*,1818
2021/1/21,Lexington,*,1819
2021/1/21,Marlboro,*,1820
2021/1/21,McCormick,*,1821
2021/1/21,Newberry,*,1822
2021/1/21,Orangeburg,*,1823
2021/1/21,Richland,*,1824
2021/1/21,Saluda,*,1825
2021/1/21,Spartanburg,*,1826
2021/1/21,Williamsburg,*,1827
2021/1/21,York,*,1828
2021/1/21,Bedford,*,1829
2021/1/21,Bledsoe,*,1830
2021/1/21,Bradley,*,1831
2021/1/21,Cannon,*,1832
2021/1/21,Cheatham,*,1833
2021/1/21,Cocke,*,1834
2021/1/21,Crockett,*,1835
2021/1/21,Dickson,*,1836
2021/1/21,Dyer,*,1837
2021/1/21,Fentress,*,1838
2021/1/21,Gibson,*,1839
2021/1/21,Giles,*,1840
2021/1/21,Grainger,*,1841
2021/1/21,Grundy,*,1842
2021/1/21,Hamblen,*,1843
2021/1/21,Hardeman,*,1844
2021/1/21,Hawkins,*,1845
2021/1/21,Loudon,*,1846
2021/1/21,Maury,*,1847
2021/1/21,McMinn,*,1848
2021/1/21,McNairy,*,1849
2021/1/21,Meigs,*,1850
2021/1/21,Obion,*,1851
2021/1/21,Overton,*,1852
2021/1/21,Pickett,*,1853
2021/1/21,Rhea,*,1854
2021/1/21,Roane,*,1855
2021/1/21,Sequatchie,*,1856
2021/1/21,Sevier,*,1857
2021/1/21,Sullivan,*,1858
2021/1/21,Sumner,*,1859
2021/1/21,Tipton,*,1860
2021/1/21,Trousdale,*,1861
2021/1/21,Unicoi,*,1862
2021/1/21,Van Buren,*,1863
2021/1/21,Weakley,*,1864
2021/1/21,Williamson,*,1865
2021/1/21,Accomack,*,1866
2021/1/21,Albemarle,*,1867
2021/1/21,Alexandria city,*,1868
2021/1/21,Amelia,*,1869
2021/1/21,Amherst,*,1870
2021/1/21,Appomattox,*,1871
2021/1/21,Arlington,*,1872
