date,county,state,cases,deaths,cid
2021/1/20,Gilmer,West Virginia,539,6,911
2021/1/20,Grant,West Virginia,932,19,912
2021/1/20,Greenbrier,West Virginia,2083,47,913
2021/1/20,Hampshire,West Virginia,1257,24,914
2021/1/20,Hancock,West Virginia,2344,76,915
2021/1/20,Hardy,West Virginia,1107,14,916
2021/1/20,Harrison,West Virginia,4114,44,917
2021/1/20,Jackson,West Virginia,1510,43,918
2021/1/20,Jefferson,West Virginia,3059,31,919
2021/1/20,Kanawha,West Virginia,10439,243,920
2021/1/20,Lewis,West Virginia,737,11,921
2021/1/20,Lincoln,West Virginia,1054,9,922
2021/1/20,Logan,West Virginia,2160,66,923
2021/1/20,Marion,West Virginia,2977,24,924
2021/1/20,Marshall,West Virginia,2593,60,925
2021/1/20,Mason,West Virginia,1405,26,926
2021/1/20,McDowell,West Virginia,1145,8,927
2021/1/20,Mercer,West Virginia,3737,77,928
2021/1/20,Mineral,West Virginia,2331,73,929
2021/1/20,Mingo,West Virginia,1795,20,930
2021/1/20,Monongalia,West Virginia,6574,54,931
2021/1/20,Monroe,West Virginia,834,11,932
2021/1/20,Morgan,West Virginia,830,10,933
2021/1/20,Nicholas,West Virginia,957,9,934
2021/1/20,Ohio,West Virginia,3154,57,935
2021/1/20,Pendleton,West Virginia,492,3,936
2021/1/20,Pleasants,West Virginia,732,13,937
2021/1/20,Pocahontas,West Virginia,521,9,938
2021/1/20,Preston,West Virginia,2266,35,939
2021/1/20,Putnam,West Virginia,3578,67,940
2021/1/20,Raleigh,West Virginia,3769,40,941
2021/1/20,Randolph,West Virginia,2008,8,942
2021/1/20,Ritchie,West Virginia,508,8,943
2021/1/20,Roane,West Virginia,410,6,944
2021/1/20,Summers,West Virginia,641,19,945
2021/1/20,Taylor,West Virginia,920,15,946
2021/1/20,Tucker,West Virginia,422,7,947
2021/1/20,Tyler,West Virginia,515,3,948
2021/1/20,Upshur,West Virginia,1307,20,949
2021/1/20,Wayne,West Virginia,2149,26,950
2021/1/20,Webster,West Virginia,223,0,951
2021/1/20,Wetzel,West Virginia,924,18,952
2021/1/20,Wirt,West Virginia,303,1,953
2021/1/20,Wood,West Virginia,6192,84,954
2021/1/20,Wyoming,West Virginia,1449,26,955
2021/1/21,Autauga,Alabama,5270,61,956
2021/1/21,Baldwin,Alabama,16798,188,957
2021/1/21,Barbour,Alabama,1778,36,958
2021/1/21,Bibb,Alabama,2198,48,959
2021/1/21,Blount,Alabama,5411,86,960
2021/1/21,Bullock,Alabama,1014,28,961
2021/1/21,Butler,Alabama,1713,58,962
2021/1/21,Calhoun,Alabama,11365,205,963
2021/1/21,Chambers,Alabama,2973,70,964
2021/1/21,Cherokee,Alabama,1625,30,965
2021/1/21,Chilton,Alabama,3409,72,966
2021/1/21,Choctaw,Alabama,516,24,967
2021/1/21,Clarke,Alabama,2905,36,968
2021/1/21,Clay,Alabama,1285,46,969
2021/1/21,Cleburne,Alabama,1197,24,970
2021/1/21,Coffee,Alabama,4541,60,971
2021/1/21,Colbert,Alabama,5432,74,972
2021/1/21,Conecuh,Alabama,963,20,973
2021/1/21,Coosa,Alabama,622,15,974
2021/1/21,Covington,Alabama,3341,68,975
2021/1/21,Crenshaw,Alabama,1216,44,976
2021/1/21,Cullman,Alabama,8159,106,977
2021/1/21,Dale,Alabama,4054,82,978
2021/1/21,Dallas,Alabama,3101,96,979
2021/1/21,DeKalb,Alabama,7796,102,980
2021/1/21,Elmore,Alabama,8056,104,981
2021/1/21,Escambia,Alabama,3283,44,982
2021/1/21,Etowah,Alabama,11911,178,983
2021/1/21,Fayette,Alabama,1745,28,984
2021/1/21,Franklin,Alabama,3719,48,985
2021/1/21,Geneva,Alabama,2069,46,986
2021/1/21,Greene,Alabama,767,23,987
2021/1/21,Hale,Alabama,1808,42,988
2021/1/21,Henry,Alabama,1575,23,989
2021/1/21,Houston,Alabama,8813,156,990
2021/1/21,Jackson,Alabama,5903,41,991
2021/1/21,Jefferson,Alabama,63523,957,992
2021/1/21,Lamar,Alabama,1196,21,993
2021/1/21,Lauderdale,Alabama,7733,99,994
2021/1/21,Lawrence,Alabama,2491,50,995
2021/1/21,Lee,Alabama,12901,102,996
2021/1/21,Limestone,Alabama,8231,76,997
2021/1/21,Lowndes,Alabama,1125,36,998
2021/1/21,Macon,Alabama,1196,37,999
2021/1/21,Madison,Alabama,27627,201,1000
2021/1/21,Marengo,Alabama,2052,29,1001
2021/1/21,Marion,Alabama,2501,55,1002
2021/1/21,Marshall,Alabama,10322,119,1003
2021/1/21,Mobile,Alabama,30967,562,1004
2021/1/21,Monroe,Alabama,1507,18,1005
2021/1/21,Montgomery,Alabama,19495,326,1006
2021/1/21,Morgan,Alabama,12447,129,1007
2021/1/21,Perry,Alabama,991,18,1008
2021/1/21,Pickens,Alabama,1986,31,1009
2021/1/21,Pike,Alabama,2588,30,1010
2021/1/21,Randolph,Alabama,1432,36,1011
2021/1/21,Russell,Alabama,3457,12,1012
2021/1/21,Shelby,Alabama,18941,126,1013
2021/1/21,St. Clair,Alabama,7705,122,1014
2021/1/21,Sumter,Alabama,897,26,1015
2021/1/21,Talladega,Alabama,6347,109,1016
2021/1/21,Tallapoosa,Alabama,2665,107,1017
2021/1/21,Tuscaloosa,Alabama,21122,268,1018
2021/1/21,Walker,Alabama,5993,174,1019
2021/1/21,Washington,Alabama,1395,27,1020
2021/1/21,Wilcox,Alabama,1058,22,1021
2021/1/21,Winston,Alabama,2314,42,1022
2021/1/21,Kent,Delaware,11737,187,1023
2021/1/21,New Castle,Delaware,41472,519,1024
2021/1/21,Sussex,Delaware,19148,321,1025
2021/1/21,Unknown,Delaware,166,0,1026
2021/1/21,Alachua,Florida,19274,158,1027
2021/1/21,Baker,Florida,2888,41,1028
2021/1/21,Bay,Florida,14952,258,1029
2021/1/21,Bradford,Florida,2554,31,1030
2021/1/21,Brevard,Florida,26975,595,1031
2021/1/21,Broward,Florida,162720,2004,1032
2021/1/21,Calhoun,Florida,1471,33,1033
2021/1/21,Charlotte,Florida,9195,271,1034
2021/1/21,Citrus,Florida,8109,323,1035
2021/1/21,Clay,Florida,14393,226,1036
2021/1/21,Collier,Florida,26361,386,1037
2021/1/21,Columbia,Florida,6948,135,1038
2021/1/21,DeSoto,Florida,3254,68,1039
2021/1/21,Dixie,Florida,1332,12,1040
2021/1/21,Duval,Florida,76707,863,1041
2021/1/21,Escambia,Florida,28431,472,1042
2021/1/21,Flagler,Florida,4847,60,1043
2021/1/21,Franklin,Florida,1153,6,1044
2021/1/21,Gadsden,Florida,4872,65,1045
2021/1/21,Gilchrist,Florida,1146,28,1046
2021/1/21,Glades,Florida,848,12,1047
2021/1/21,Gulf,Florida,1588,31,1048
2021/1/21,Hamilton,Florida,1452,15,1049
2021/1/21,Hardee,Florida,2456,22,1050
2021/1/21,Hendry,Florida,3870,55,1051
2021/1/21,Hernando,Florida,9230,327,1052
2021/1/21,Highlands,Florida,6032,237,1053
2021/1/21,Hillsborough,Florida,94870,1215,1054
2021/1/21,Holmes,Florida,1998,33,1055
2021/1/21,Indian River,Florida,9101,200,1056
2021/1/21,Jackson,Florida,5437,128,1057
2021/1/21,Jefferson,Florida,1220,18,1058
2021/1/21,Lafayette,Florida,1506,23,1059
2021/1/21,Lake,Florida,20128,393,1060
2021/1/21,Lee,Florida,49492,746,1061
2021/1/21,Leon,Florida,24478,205,1062
2021/1/21,Levy,Florida,2375,22,1063
2021/1/21,Liberty,Florida,952,14,1064
2021/1/21,Madison,Florida,1749,36,1065
2021/1/21,Manatee,Florida,26755,464,1066
2021/1/21,Marion,Florida,22847,558,1067
2021/1/21,Martin,Florida,9182,232,1068
2021/1/21,Miami-Dade,Florida,352404,4644,1069
2021/1/21,Monroe,Florida,5057,40,1070
2021/1/21,Nassau,Florida,6468,78,1071
2021/1/21,Okaloosa,Florida,15548,264,1072
2021/1/21,Okeechobee,Florida,3058,56,1073
2021/1/21,Orange,Florida,96169,856,1074
2021/1/21,Osceola,Florida,31498,332,1075
2021/1/21,Palm Beach,Florida,100206,2066,1076
2021/1/21,Pasco,Florida,27610,471,1077
2021/1/21,Pinellas,Florida,55564,1208,1078
2021/1/21,Polk,Florida,46855,914,1079
2021/1/21,Putnam,Florida,5179,92,1080
2021/1/21,Santa Rosa,Florida,14261,194,1081
2021/1/21,Sarasota,Florida,23227,563,1082
2021/1/21,Seminole,Florida,22574,346,1083
2021/1/21,St. Johns,Florida,17044,145,1084
2021/1/21,St. Lucie,Florida,18203,463,1085
2021/1/21,Sumter,Florida,6605,170,1086
2021/1/21,Suwannee,Florida,4670,101,1087
2021/1/21,Taylor,Florida,2327,32,1088
2021/1/21,Union,Florida,1620,70,1089
2021/1/21,Unknown,Florida,3288,0,1090
2021/1/21,Volusia,Florida,28289,485,1091
2021/1/21,Wakulla,Florida,2741,36,1092
2021/1/21,Walton,Florida,5948,61,1093
2021/1/21,Washington,Florida,2315,30,1094
2021/1/21,Appling,Georgia,1923,48,1095
2021/1/21,Atkinson,Georgia,911,12,1096
2021/1/21,Bacon,Georgia,1251,28,1097
2021/1/21,Baker,Georgia,200,6,1098
2021/1/21,Baldwin,Georgia,3753,82,1099
2021/1/21,Banks,Georgia,1523,25,1100
2021/1/21,Barrow,Georgia,7285,85,1101
2021/1/21,Bartow,Georgia,10351,153,1102
2021/1/21,Ben Hill,Georgia,1891,57,1103
2021/1/21,Berrien,Georgia,1423,35,1104
2021/1/21,Bibb,Georgia,12600,301,1105
2021/1/21,Bleckley,Georgia,1281,40,1106
2021/1/21,Brantley,Georgia,1267,25,1107
2021/1/21,Brooks,Georgia,1131,35,1108
2021/1/21,Bryan,Georgia,2510,24,1109
2021/1/21,Bulloch,Georgia,5294,67,1110
2021/1/21,Burke,Georgia,2023,32,1111
2021/1/21,Butts,Georgia,2189,54,1112
2021/1/21,Calhoun,Georgia,505,12,1113
2021/1/21,Camden,Georgia,3074,24,1114
2021/1/21,Candler,Georgia,847,37,1115
